product_a,product_b,co_occurrence_count,support_a,support_b,support_ab,lift,pair_type
85169A - IVORY LOVE BIRD CANDLE,85169B - BLACK LOVE BIRD CANDLE,53,0.004158863060482538,0.0025614189710256694,0.0014597333920898976,137.03083386740727,Variant
84951A - SET OF 4 PISTACHIO LOVEBIRD COASTER,84951B - SET OF 4 BLACK LOVEBIRD COASTERS,61,0.0037181888289082297,0.003305056736807315,0.001680070507877052,136.7153086419753,Variant
79323B - BLACK CHERRY LIGHTS,79323S - SILVER CHERRY LIGHTS,12,0.0015699019499834748,0.0015423598105100804,0.0003305056736807315,136.49624060150376,Variant
85185B - PINK HORSE SOCK PUPPET KIT,85185D - FROG SOCK PUPPET,45,0.005012669384157761,0.0018177812052440233,0.0012393962763027433,136.01898101898104,Variant
22516 - CHILDS GARDEN RAKE BLUE,22517 - CHILDS GARDEN RAKE PINK,92,0.004461826594689876,0.004186405199955933,0.002533876831552275,135.65367121507472,Variant
"90214B - LETTER ""B"" BLING KEY RING","90214E - LETTER ""E"" BLING KEY RING",10,0.0011016855789357718,0.0018453233447174176,0.00027542139473394294,135.47761194029852,Variant
23335 - EGG FRYING PAN IVORY,23338 - EGG FRYING PAN RED,39,0.002644045389445852,0.003002093202599978,0.0010741434394623774,135.322247706422,Variant
"90214D - LETTER ""D"" BLING KEY RING","90214S - LETTER ""S"" BLING KEY RING",16,0.0013771069736697146,0.002368623994711909,0.00044067423157430867,135.09953488372093,Variant
90161A - ANT COPPER RED BOUDICCA BRACELET,90161C - ANT COPPER LIME BOUDICCA BRACELET,16,0.0011843119973559545,0.0027542139473394293,0.00044067423157430867,135.09953488372093,Variant
23210 - WHITE ROCKING HORSE HAND PAINTED,23211 - RED ROCKING HORSE HAND PAINTED,113,0.005288090778891704,0.004379200176269693,0.003112261760493555,134.39478511530396,Variant
"90214J - LETTER ""J"" BLING KEY RING","90214N - LETTER ""N"" BLING KEY RING",14,0.002423708273658698,0.0011843119973559545,0.0003855899526275201,134.33192389006342,Variant
21289 - LARGE STRIPES CHOCOLATE GIFT BAG,21292 - SMALL STRIPES CHOCOLATE GIFT BAG,34,0.0027817560868128237,0.0025063346920788806,0.000936432742095406,134.31313241214232,Variant
"90214B - LETTER ""B"" BLING KEY RING","90214J - LETTER ""J"" BLING KEY RING",13,0.0011016855789357718,0.002423708273658698,0.0003580478131541258,134.09204545454546,Variant
20671 - BLUE TEATIME PRINT BOWL,20672 - PINK TEATIME PRINT BOWL,19,0.0039385259446953836,0.0009915170210421946,0.0005233006499944916,134.00388500388502,Variant
90200B - BLACK SWEETHEART BRACELET,90200C - BLUE SWEETHEART BRACELET,30,0.0022859975762917263,0.002699129668392641,0.0008262641842018288,133.91197442832555,Variant
46776D - WOVEN SUNSET CUSHION COVER,46776F - WOVEN ROSE GARDEN CUSHION COVER,44,0.0020932025999779664,0.004324115897322904,0.001211854136829349,133.88803218236674,Variant
21926 - RED/CREAM STRIPE CUSHION COVER,21927 - BLUE/CREAM STRIPE CUSHION COVER,103,0.004021152363115567,0.005288090778891704,0.002836840365759612,133.40910388127853,Variant
85169B - BLACK LOVE BIRD CANDLE,85169D - PINK LOVE BIRD CANDLE,30,0.0025614189710256694,0.002423708273658698,0.0008262641842018288,133.0938416422287,Variant
15056n - EDWARDIAN PARASOL NATURAL,15056p - EDWARDIAN PARASOL PINK,16,0.003167346039440344,0.0010466012999889832,0.00044067423157430867,132.93546910755146,Variant
"90214A - LETTER ""A"" BLING KEY RING","90214R - LETTER ""R"" BLING KEY RING",19,0.0028643825052330064,0.0013771069736697146,0.0005233006499944916,132.66384615384615,Variant
20866 - BLUE ROSE FABRIC MIRROR,20867 - PINK ROSE FABRIC MIRROR,106,0.0052330064999449154,0.004213947339429327,0.0029194667841797952,132.39243206054354,Variant
23029 - DRAWER KNOB CRACKLE GLAZE GREEN,23031 - DRAWER KNOB CRACKLE GLAZE PINK,88,0.004296573757849509,0.0042690316183761155,0.002423708273658698,132.13829611248968,Variant
85169A - IVORY LOVE BIRD CANDLE,85169C - EAU DE NIL LOVE BIRD CANDLE,39,0.004158863060482538,0.001955491902610995,0.0010741434394623774,132.0783509001026,Variant
"90214H - LETTER ""H"" BLING KEY RING","90214K - LETTER ""K"" BLING KEY RING",16,0.0014597333920898976,0.0022859975762917263,0.00044067423157430867,132.05910434189587,Variant
84625A - PINK NEW BAROQUECANDLESTICK CANDLE,84625D - WHITE NEWBAROQUE CANDLESTICK CANDLE,15,0.002230913297344938,0.001404649113143109,0.0004131320921009144,131.83732752360203,Variant
84968D - SET OF 16 VINTAGE RED CUTLERY,84968F - SET OF 16 VINTAGE SKY BLUE CUTLERY,50,0.0029194667841797952,0.003580478131541258,0.0013771069736697146,131.74165457184324,Variant
23285 - PINK VINTAGE SPOT BEAKER,23286 - BLUE VINTAGE SPOT BEAKER,153,0.00526054863941831,0.006086812823620139,0.004213947339429327,131.60370519532825,Variant
"90214B - LETTER ""B"" BLING KEY RING","90214K - LETTER ""K"" BLING KEY RING",12,0.0011016855789357718,0.0022859975762917263,0.0003305056736807315,131.23373493975905,Variant
85124A - PINK JUICY FRUIT PHOTO FRAME,85124B - BLUE JUICY FRUIT PHOTO FRAME,35,0.0026165032499724577,0.002809298226286218,0.0009639748815688003,131.14344685242517,Variant
"90214A - LETTER ""A"" BLING KEY RING","90214B - LETTER ""B"" BLING KEY RING",15,0.0028643825052330064,0.0011016855789357718,0.0004131320921009144,130.91826923076923,Variant
85186A - EASTER BUNNY GARLAND OF FLOWERS,85186C - BUNNY EGG GARLAND,87,0.004379200176269693,0.004186405199955933,0.0023961661341853034,130.701588877855,Variant
21441 - BLUE BIRDHOUSE DECORATION,21442 - GREEN BIRDHOUSE DECORATION,65,0.003663104549961441,0.003745730968381624,0.001790239065770629,130.47434763379036,Variant
84625C - BLUE NEW BAROQUE CANDLESTICK CANDLE,84625D - WHITE NEWBAROQUE CANDLESTICK CANDLE,13,0.001955491902610995,0.001404649113143109,0.0003580478131541258,130.3518365092516,Variant
90200C - BLUE SWEETHEART BRACELET,90200E - GREEN SWEETHEART BRACELET,32,0.002699129668392641,0.0025063346920788806,0.0008813484631486173,130.28212603722807,Variant
85071A - BLUE CHARLIE+LOLA PERSONAL DOORSIGN,85071B - RED CHARLIE+LOLA PERSONAL DOORSIGN,87,0.004048694502588961,0.0045444530131100586,0.0023961661341853034,130.23277674706245,Variant
85124A - PINK JUICY FRUIT PHOTO FRAME,85124C - GREEN JUICY FRUIT PHOTO FRAME,41,0.0026165032499724577,0.0033325988762807094,0.001129227718409166,129.50221835580686,Variant
23285 - PINK VINTAGE SPOT BEAKER,23288 - GREEN VINTAGE SPOT BEAKER,126,0.00526054863941831,0.005095295802577944,0.003470309573647681,129.4695910570256,Variant
16169M - WRAP DAISY CARPET,16169P - WRAP GREEN RUSSIAN FOLKART,10,0.0016249862289302633,0.001322022694722926,0.00027542139473394294,128.20621468926552,Variant
85071A - BLUE CHARLIE+LOLA PERSONAL DOORSIGN,85071D - CHARLIE+LOLA MY ROOM DOOR SIGN,58,0.004048694502588961,0.0030847196210201607,0.001597444089456869,127.90719144800777,Variant
90200D - PINK SWEETHEART BRACELET,90200E - GREEN SWEETHEART BRACELET,48,0.004131320921009144,0.0025063346920788806,0.001322022694722926,127.67648351648353,Variant
"85159A - BLACK TEA,COFFEE,SUGAR JARS","85159B - WHITE TEA,COFFEE,SUGAR JARS",25,0.002230913297344938,0.002423708273658698,0.0006885534868348573,127.3428731762065,Variant
90200A - PURPLE SWEETHEART BRACELET,90200C - BLUE SWEETHEART BRACELET,34,0.002726671807866035,0.002699129668392641,0.000936432742095406,127.23891981034838,Variant
23287 - RED VINTAGE SPOT BEAKER,23288 - GREEN VINTAGE SPOT BEAKER,128,0.00545334361573207,0.005095295802577944,0.0035253938525944693,126.87480207480209,Variant
84507B - STRIPES DESIGN MONKEY DOLL,84507C - BLUE CIRCLES DESIGN MONKEY DOLL,28,0.003167346039440344,0.0019279497631376006,0.0007711799052550402,126.28869565217389,Variant
35095A - BLUE VICTORIAN FABRIC OVAL BOX,35095B - RED VICTORIAN FABRIC OVAL BOX,102,0.0045719951525834525,0.00487495868679079,0.002809298226286218,126.04370022462733,Variant
21318 - GLASS CHALICE BLUE SMALL,21320 - GLASS CHALICE GREEN  LARGE,18,0.0025614189710256694,0.0015423598105100804,0.0004957585105210973,125.48847926267283,Variant
"90214A - LETTER ""A"" BLING KEY RING","90214H - LETTER ""H"" BLING KEY RING",19,0.0028643825052330064,0.0014597333920898976,0.0005233006499944916,125.15457184325108,Variant
17012C - ORIGAMI LAVENDER INCENSE/CANDL SET,17012D - ORIGAMI ROSE INCENSE/CANDLE SET,45,0.003112261760493555,0.003194888178913738,0.0012393962763027433,124.64601769911506,Variant
"90214J - LETTER ""J"" BLING KEY RING","90214K - LETTER ""K"" BLING KEY RING",25,0.002423708273658698,0.0022859975762917263,0.0006885534868348573,124.27437020810515,Variant
"90214K - LETTER ""K"" BLING KEY RING","90214L - LETTER ""L"" BLING KEY RING",19,0.0022859975762917263,0.0018453233447174176,0.0005233006499944916,124.05178924653839,Variant
21738 - COSY SLIPPER SHOES SMALL  RED,21740 - COSY SLIPPER SHOES LARGE RED,29,0.0036080202710146525,0.001790239065770629,0.0007987220447284345,123.65613623018203,Variant
46776E - WOVEN CANDY CUSHION COVER,46776F - WOVEN ROSE GARDEN CUSHION COVER,41,0.0021207447394513607,0.004324115897322904,0.001129227718409166,123.13905203077175,Variant
84796A - PINK HAWAIIAN PICNIC HAMPER FOR 2,84796B - BLUE SAVANNAH PICNIC HAMPER FOR 2,67,0.0030571774815467668,0.004902500826264184,0.0018453233447174176,123.12157100921144,Variant
"90214A - LETTER ""A"" BLING KEY RING","90214J - LETTER ""J"" BLING KEY RING",31,0.0028643825052330064,0.002423708273658698,0.000853806323675223,122.98382867132867,Variant
20734 - SILVER MINI TAPE MEASURE,20738 - GREEN MINI TAPE MEASURE,28,0.0032224303183871323,0.001955491902610995,0.0007711799052550402,122.38160587456362,Variant
90200A - PURPLE SWEETHEART BRACELET,90200D - PINK SWEETHEART BRACELET,50,0.002726671807866035,0.004131320921009144,0.0013771069736697146,122.24915824915826,Variant
21016 - LIGHT BIRD HOUSE TREE DECORATION,21017 - RED BIRD HOUSE TREE DECORATION,24,0.002258455436818332,0.0023961661341853034,0.000661011347361463,122.14634146341464,Variant
21425 - SKULLS STORAGE BOX LARGE,21427 - SKULLS STORAGE BOX SMALL,38,0.0026165032499724577,0.003277514597333921,0.0010466012999889832,122.0436974789916,Variant
23286 - BLUE VINTAGE SPOT BEAKER,23287 - RED VINTAGE SPOT BEAKER,147,0.006086812823620139,0.00545334361573207,0.004048694502588961,121.97257644316468,Variant
17012A - ORIGAMI VANILLA INCENSE/CANDLE SET,17012C - ORIGAMI LAVENDER INCENSE/CANDL SET,36,0.0026165032499724577,0.003112261760493555,0.0009915170210421946,121.75947834187238,Variant
23220 - REINDEER HEART DECORATION GOLD,23221 - REINDEER HEART DECORATION SILVER,50,0.002836840365759612,0.003993610223642172,0.0013771069736697146,121.55339805825244,Variant
72799C - PINK PILLAR CANDLE SILVER FLOCK,72799E - IVORY PILLAR CANDLE SILVER FLOCK,28,0.0012944805552495319,0.004902500826264184,0.0007711799052550402,121.518527372699,Variant
23286 - BLUE VINTAGE SPOT BEAKER,23288 - GREEN VINTAGE SPOT BEAKER,135,0.006086812823620139,0.005095295802577944,0.0037181888289082297,119.88700012229427,Variant
79190A - RETRO PLASTIC 70'S TRAY,79190D - RETRO PLASTIC DAISY TRAY,44,0.003277514597333921,0.0030847196210201607,0.001211854136829349,119.86434573829531,Variant
79190A - RETRO PLASTIC 70'S TRAY,79190B - RETRO PLASTIC POLKA TRAY,53,0.003277514597333921,0.0037181888289082297,0.0014597333920898976,119.78362900715842,Variant
"84251F - GREETING CARD, RITA","84251G - GREETING CARD, OVERCROWDED POOL.",15,0.0013771069736697146,0.0025063346920788806,0.0004131320921009144,119.6967032967033,Variant
85036B - CHOCOLATE 1 WICK MORRIS BOX CANDLE,85036C - ROSE 1 WICK MORRIS BOXED CANDLE,36,0.002368623994711909,0.0034978517131210754,0.0009915170210421946,119.67478483794179,Variant
84569A - PACK 3 IRON ON DOG PATCHES,84569D - PACK 6 HEART/ICE-CREAM PATCHES,66,0.0030847196210201607,0.004930042965737578,0.0018177812052440233,119.5295291300878,Variant
84569A - PACK 3 IRON ON DOG PATCHES,84569B - PACK 3 FIRE ENGINE/CAR PATCHES,28,0.0030847196210201607,0.0020932025999779664,0.0007711799052550402,119.4342105263158,Variant
17164B - ASS COL SMALL SAND GECKO P'WEIGHT,17165B - ASS COL LARGE SAND GECKO P'WEIGHT,15,0.0022033711578715435,0.0015699019499834748,0.0004131320921009144,119.43421052631578,Variant
17084A - TRANQUILITY MASALA INCENSE,17084N - FAIRY DREAMS INCENSE,11,0.0004957585105210973,0.005122837942051339,0.0003029635342073372,119.29151732377538,Variant
85025B - EAU DE NILE HEART SHAPE PHOTO FRAME,85025C - PINK HEART SHAPE PHOTO FRAME,39,0.0026165032499724577,0.0034427674341742866,0.0010741434394623774,119.24311578947369,Variant
84673A - PINK FLY SWAT,84673B - BLUE FLY SWAT,43,0.002726671807866035,0.003663104549961441,0.0011843119973559545,118.57249183564973,Variant
"90214G - LETTER ""G"" BLING KEY RING","90214K - LETTER ""K"" BLING KEY RING",13,0.001322022694722926,0.0022859975762917263,0.0003580478131541258,118.47489959839358,Variant
21849 - SILVER DIAMANTE PEN IN GIFT BOX,21850 - BLUE  DIAMANTE PEN IN GIFT BOX,46,0.003663104549961441,0.0029194667841797952,0.0012669384157761375,118.46843523904099,Variant
84569B - PACK 3 FIRE ENGINE/CAR PATCHES,84569C - PACK 4 FLOWER/BUTTERFLY PATCHES,22,0.0020932025999779664,0.002451250413132092,0.0006059270684146745,118.09225310467177,Variant
23028 - DRAWER KNOB CRACKLE GLAZE BLUE,23031 - DRAWER KNOB CRACKLE GLAZE PINK,69,0.003773273107855018,0.0042690316183761155,0.0019004076236642062,117.97748999293619,Variant
85170C - SET/6 EAU DE NIL BIRD T-LIGHTS,85170D - SET/6 PINK BIRD T-LIGHT CANDLES,52,0.0029194667841797952,0.004158863060482538,0.0014321912526165032,117.95676621267026,Variant
46776B - WOVEN BERRIES CUSHION COVER,46776F - WOVEN ROSE GARDEN CUSHION COVER,78,0.004213947339429327,0.004324115897322904,0.0021482868789247547,117.89783939053328,Variant
46776C - WOVEN FROST CUSHION COVER,46776E - WOVEN CANDY CUSHION COVER,24,0.002644045389445852,0.0021207447394513607,0.000661011347361463,117.88311688311688,Variant
"90214A - LETTER ""A"" BLING KEY RING","90214K - LETTER ""K"" BLING KEY RING",28,0.0028643825052330064,0.0022859975762917263,0.0007711799052550402,117.77386468952734,Variant
85169A - IVORY LOVE BIRD CANDLE,85169D - PINK LOVE BIRD CANDLE,43,0.004158863060482538,0.002423708273658698,0.0011843119973559545,117.49277543648405,Variant
17012B - ORIGAMI JASMINE INCENSE/CANDLE SET,17012C - ORIGAMI LAVENDER INCENSE/CANDL SET,46,0.003470309573647681,0.003112261760493555,0.0012669384157761375,117.30355386992555,Variant
23028 - DRAWER KNOB CRACKLE GLAZE BLUE,23029 - DRAWER KNOB CRACKLE GLAZE GREEN,69,0.003773273107855018,0.004296573757849509,0.0019004076236642062,117.22122403144303,Variant
17084N - FAIRY DREAMS INCENSE,17084P - DRAGONS BLOOD INCENSE,42,0.005122837942051339,0.0019279497631376006,0.0011567698578825603,117.12258064516128,Variant
46776B - WOVEN BERRIES CUSHION COVER,46776E - WOVEN CANDY CUSHION COVER,38,0.004213947339429327,0.0021207447394513607,0.0010466012999889832,117.11263899499193,Variant
22446 - PIN CUSHION BABUSHKA PINK,22447 - PIN CUSHION BABUSHKA BLUE,49,0.005122837942051339,0.002258455436818332,0.0013495648341963205,116.6464725937582,Variant
23285 - PINK VINTAGE SPOT BEAKER,23287 - RED VINTAGE SPOT BEAKER,121,0.00526054863941831,0.00545334361573207,0.0033325988762807094,116.16870273414777,Variant
21064 - BOOM BOX SPEAKER BOYS,21065 - BOOM BOX SPEAKER GIRLS,63,0.004599537292056847,0.0032499724578605267,0.0017351547868238405,116.07652491626914,Variant
21747 - SMALL SKULL WINDMILL,21750 - LARGE SKULL WINDMILL,30,0.004213947339429327,0.001707612647350446,0.0008262641842018288,114.82605945604048,Variant
21740 - COSY SLIPPER SHOES LARGE RED,21741 - COSY SLIPPER SHOES LARGE GREEN,39,0.001790239065770629,0.0052330064999449154,0.0010741434394623774,114.65684210526315,Variant
46776C - WOVEN FROST CUSHION COVER,46776D - WOVEN SUNSET CUSHION COVER,23,0.002644045389445852,0.0020932025999779664,0.0006334692078880687,114.4577850877193,Variant
21402 - RED  EGG  SPOON,21403 - BLUE EGG  SPOON,74,0.004131320921009144,0.004324115897322904,0.0020381183210311776,114.0888322717622,Variant
84795A - PASTEL STRIPE HAMMOCK,84795D - SEASIDE STRIPE HAMMOCK,18,0.0019279497631376006,0.002258455436818332,0.0004957585105210973,113.85783972125436,Variant
"90214K - LETTER ""K"" BLING KEY RING","90214R - LETTER ""R"" BLING KEY RING",13,0.0022859975762917263,0.0013771069736697146,0.0003580478131541258,113.73590361445783,Variant
46776B - WOVEN BERRIES CUSHION COVER,46776C - WOVEN FROST CUSHION COVER,46,0.004213947339429327,0.002644045389445852,0.0012669384157761375,113.70969498910677,Variant
17012B - ORIGAMI JASMINE INCENSE/CANDLE SET,17012F - ORIGAMI SANDLEWOOD INCENSE/CAND SET,42,0.003470309573647681,0.002947008923653189,0.0011567698578825603,113.10903426791279,Variant
35004G - SET OF 3 GOLD FLYING DUCKS,35004P - SET OF 3 PINK FLYING DUCKS,10,0.002065660460504572,0.0011843119973559545,0.00027542139473394294,112.58294573643411,Variant
21285 - RETROSPOT CANDLE  MEDIUM,21286 - RETROSPOT CANDLE  LARGE,31,0.002726671807866035,0.0027817560868128237,0.000853806323675223,112.56605660566056,Variant
15056bl - EDWARDIAN PARASOL BLACK,15056n - EDWARDIAN PARASOL NATURAL,31,0.0023961661341853034,0.003167346039440344,0.000853806323675223,112.49855072463767,Variant
84559A - 3D SHEET OF DOG STICKERS,84559D - 3D SHEET OF SEA WORLD STICKERS,22,0.006334692078880688,0.000853806323675223,0.0006059270684146745,112.03029453015428,Variant
20931 - BLUE POT PLANT CANDLE,20933 - YELLOW POT PLANT CANDLE,25,0.004296573757849509,0.0014321912526165032,0.0006885534868348573,111.89595660749508,Variant
46776D - WOVEN SUNSET CUSHION COVER,46776E - WOVEN CANDY CUSHION COVER,18,0.0020932025999779664,0.0021207447394513607,0.0004957585105210973,111.67874231032124,Variant
"82613B - METAL SIGN,CUPCAKE SINGLE HOOK","82613C - METAL SIGN,CUPCAKE SINGLE HOOK",128,0.0061418971025669275,0.005150380081524733,0.0035253938525944693,111.44634421236901,Variant
72800A - S/4 BLACK DINNER CANDLE SILVER FLOC,72800D - 4 BLUE DINNER CANDLES SILVER FLOCK,12,0.0012669384157761375,0.002341081855238515,0.0003305056736807315,111.4312020460358,Variant
85032A - ROMANTIC IMAGES GIFT WRAP SET,85032B - BLOSSOM IMAGES GIFT WRAP SET,75,0.004434284455216481,0.004186405199955933,0.002065660460504572,111.27410918600849,Variant
17012A - ORIGAMI VANILLA INCENSE/CANDLE SET,17012F - ORIGAMI SANDLEWOOD INCENSE/CAND SET,31,0.0026165032499724577,0.002947008923653189,0.000853806323675223,110.72779144121988,Variant
23053 - RECYCLED ACAPULCO MAT PINK,23054 - RECYCLED ACAPULCO MAT LAVENDER,65,0.004516910873636664,0.003580478131541258,0.001790239065770629,110.69512195121953,Variant
23033 - DRAWER KNOB CERAMIC RED,23035 - DRAWER KNOB CERAMIC IVORY,43,0.0020381183210311776,0.00526054863941831,0.0011843119973559545,110.46016697325598,Variant
21846 - PINK DIAMANTE PEN IN GIFT BOX,21847 - GREEN  DIAMANTE PEN IN GIFT BOX,57,0.007271124820976093,0.001955491902610995,0.0015699019499834748,110.41165172855314,Variant
22514 - CHILDS GARDEN SPADE BLUE,22515 - CHILDS GARDEN SPADE PINK,146,0.006362234218354082,0.005728765010466013,0.004021152363115567,110.32650682650683,Variant
21683 - MEDIUM MEDINA STAMPED METAL BOWL,21684 - SMALL MEDINA STAMPED METAL BOWL,48,0.004186405199955933,0.0028643825052330064,0.001322022694722926,110.24696356275304,Variant
